"ELECTION ID","ELECTION NAME","COUNTY NAME","POLL PLACE NAME","ADDRESS","POLLING PLACE TYPE","DATE AND TIMINGS","PRECINCTS"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","YOAKUM","DENVER CITY COMMUNITY BUILDING - 410 W 15 TH ST","410 W 15TH DENVER CITY TX 79323 ","EARLY VOTING","02/18/2020-02/22/2020 08:00 AM-05:00 PM; 02/24/2020-02/28/2020 08:00 AM-05:00 PM","101, 202, 303, 305, 404, 406"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","YOAKUM","DENVER CITY COMMUNITY BUILDING - 410 W 15 TH ST","410 W 15TH DENVER CITY TX 79323 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","101, 202, 305, 406"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","YOAKUM","PLAINS COMMUNITY BUILDING - COMMUNITY BUILDING","1006 AVENUE G PLAINS TX 79355 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","303, 404"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","YOAKUM","YOAKUM COUNTY COURTHOUSE - YOAKUM COUNTY COURTHOUSE (FOYER)","600 COWBOY WAY AVE G PLAINS TX 79355 ","EARLY VOTING","02/18/2020-02/22/2020 08:00 AM-05:00 PM; 02/24/2020-02/28/2020 08:00 AM-05:00 PM","101, 202, 303, 305, 404, 406"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","YOAKUM","DENVER CITY COMMUNITY BUILDING - 410 W 15 TH ST","410 W 15TH DENVER CITY TX 79323 ","EARLY VOTING","02/18/2020-02/22/2020 08:00 AM-05:00 PM; 02/24/2020-02/28/2020 08:00 AM-05:00 PM","101, 202, 303, 305, 404, 406"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","YOAKUM","DENVER CITY COMMUNITY BUILDING - 410 W 15 TH ST","410 W 15TH DENVER CITY TX 79323 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","101, 202, 305, 406"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","YOAKUM","PLAINS COMMUNITY BUILDING - COMMUNITY BUILDING","1006 AVENUE G PLAINS TX 79355 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","303, 404"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","YOAKUM","YOAKUM COUNTY CLERK'S OFFICE - YOAKUM COUNTY CLERK'S OFFICE","600 COWBOY WAY AVE G PLAINS TX 79355 ","EARLY VOTING","02/18/2020-02/22/2020 08:00 AM-05:00 PM; 02/24/2020-02/28/2020 08:00 AM-05:00 PM","101, 202, 303, 305, 404, 406"
